route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
23954,4,4832613,HILLCROFT/HILLCROFT T C,,1,635274,176329,1,1
23954,4,4832614,HILLCROFT/HILLCROFT T C,,1,635272,176329,1,1
23954,4,4832615,HILLCROFT/HILLCROFT T C,,1,635273,176329,1,1
23954,4,4832616,HILLCROFT/HILLCROFT T C,,1,635274,176329,1,1
23954,4,4832617,HILLCROFT/HILLCROFT T C,,1,635272,176329,1,1
23954,4,4832618,HILLCROFT/HILLCROFT T C,,1,635273,176329,1,1
23954,4,4832619,HILLCROFT/HILLCROFT T C,,1,635274,176329,1,1
23954,4,4832620,HILLCROFT/HILLCROFT T C,,1,635272,176329,1,1
23954,4,4832621,HILLCROFT/HILLCROFT T C,,1,635273,176329,1,1
23954,4,4832622,HILLCROFT/HILLCROFT T C,,1,635274,176329,1,1
23954,4,4832623,HILLCROFT/HILLCROFT T C,,1,635272,176329,1,1
23954,4,4832624,HILLCROFT/HILLCROFT T C,,1,635273,176329,1,1
23954,4,4832625,HILLCROFT/HILLCROFT T C,,1,635274,176329,1,1
23954,4,4832626,HILLCROFT/HILLCROFT T C,,1,635272,176329,1,1
23954,4,4832627,HILLCROFT/HILLCROFT T C,,1,635273,176329,1,1
23954,4,4832628,HILLCROFT/HILLCROFT T C,,1,635274,176329,1,1
23954,4,4832629,HILLCROFT/HILLCROFT T C,,1,635272,176329,1,1
23954,4,4832630,HILLCROFT/HILLCROFT T C,,1,635273,176329,1,1
23954,4,4832631,HILLCROFT/HILLCROFT T C,,1,635274,176329,1,1
23954,4,4832632,HILLCROFT/HILLCROFT T C,,1,635273,176329,1,1
23954,4,4832633,HILLCROFT/HILLCROFT T C,,1,635274,176329,1,1
23954,4,4832634,HILLCROFT/HILLCROFT T C,,1,635273,176329,1,1
23954,4,4832635,HILLCROFT/HILLCROFT T C,,1,635274,176329,1,1
23954,4,4832636,HILLCROFT/HILLCROFT T C,,1,635273,176329,1,1
23955,4,4832760,NAVIGATION/PLEASANTVILLE,,0,635287,176330,1,1
23955,4,4832756,NAVIGATION/PLEASANTVILLE,,0,635287,176330,1,1
23955,4,4832757,NAVIGATION/PLEASANTVILLE,,0,635287,176330,1,1
23955,4,4832758,NAVIGATION/PLEASANTVILLE,,0,635287,176330,1,1
23955,4,4832759,NAVIGATION/PLEASANTVILLE,,0,635287,176330,1,1
23955,4,4832761,NAVIGATION/PLEASANTVILLE,,0,635287,176330,1,1
23955,4,4832762,NAVIGATION/PLEASANTVILLE,,0,635288,176330,1,1
23955,4,4832763,NAVIGATION/PLEASANTVILLE,,0,635288,176330,1,1
23955,4,4832764,NAVIGATION/PLEASANTVILLE,,0,635288,176330,1,1
23955,4,4832765,NAVIGATION/PLEASANTVILLE,,0,635288,176330,1,1
23955,4,4832766,NAVIGATION/PLEASANTVILLE,,0,635288,176330,1,1
23955,4,4832767,DOWNTOWN,,1,635287,176333,1,1
23955,4,4832768,DOWNTOWN,,1,635287,176333,1,1
23955,4,4832769,DOWNTOWN,,1,635287,176333,1,1
23955,4,4832770,DOWNTOWN,,1,635287,176333,1,1
23955,4,4832771,DOWNTOWN,,1,635287,176333,1,1
23955,4,4832772,DOWNTOWN,,1,635287,176333,1,1
23955,4,4832773,DOWNTOWN,,1,635287,176333,1,1
23955,4,4832774,DOWNTOWN,,1,635288,176333,1,1
23955,4,4832776,DOWNTOWN,,1,635288,176333,1,1
23955,4,4832775,DOWNTOWN,,1,635288,176333,1,1
23955,4,4832777,DOWNTOWN,,1,635288,176333,1,1
23956,4,4832848,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635297,176336,1,1
23956,4,4832849,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635298,176336,1,1
23956,4,4832850,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635297,176336,1,1
23956,4,4832851,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635298,176336,1,1
23956,4,4832852,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635297,176336,1,1
23956,4,4832853,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635298,176336,1,1
23956,4,4832854,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635297,176336,1,1
23956,4,4832855,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635298,176336,1,1
23956,4,4832856,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635297,176336,1,1
23956,4,4832857,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635298,176336,1,1
23956,4,4832858,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635299,176336,1,1
23956,4,4832859,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635300,176336,1,1
23956,4,4832860,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635299,176336,1,1
23956,4,4832861,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635300,176336,1,1
23956,4,4832862,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635299,176336,1,1
23956,4,4832863,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635300,176336,1,1
23956,4,4832864,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635299,176336,1,1
23956,4,4832865,CHIMNEY ROCK/GALLERIA/VIA BELLAIRE TC,,0,635300,176336,1,1
23956,4,4832866,CHIMNEY ROCK/WESTBURY,,1,635297,176337,1,1
23956,4,4832867,CHIMNEY ROCK/WESTBURY,,1,635298,176337,1,1
23956,4,4832868,CHIMNEY ROCK/WESTBURY,,1,635297,176337,1,1
23956,4,4832869,CHIMNEY ROCK/WESTBURY,,1,635298,176337,1,1
23956,4,4832870,CHIMNEY ROCK/WESTBURY,,1,635297,176337,1,1
23956,4,4832871,CHIMNEY ROCK/WESTBURY,,1,635298,176337,1,1
23956,4,4832872,CHIMNEY ROCK/WESTBURY,,1,635297,176337,1,1
23956,4,4832882,CHIMNEY ROCK/WESTBURY,,1,635298,176337,1,1
23956,4,4832873,CHIMNEY ROCK/WESTBURY,,1,635299,176337,1,1
23956,4,4832874,CHIMNEY ROCK/WESTBURY,,1,635300,176337,1,1
23956,4,4832875,CHIMNEY ROCK/WESTBURY,,1,635299,176337,1,1
23956,4,4832876,CHIMNEY ROCK/WESTBURY,,1,635300,176337,1,1
23956,4,4832877,CHIMNEY ROCK/WESTBURY,,1,635299,176337,1,1
23956,4,4832878,CHIMNEY ROCK/WESTBURY,,1,635300,176337,1,1
23956,4,4832879,CHIMNEY ROCK/WESTBURY,,1,635299,176337,1,1
23956,4,4832880,CHIMNEY ROCK/WESTBURY,,1,635300,176337,1,1
23956,4,4832881,CHIMNEY ROCK/WESTBURY,,1,635299,176337,1,1
23957,4,4833055,DOWNTOWN,,0,635328,176345,1,1
23957,4,4833018,HEIGHTS/ROSSLYN/VIA DETROIT,,0,635326,176339,1,1
23957,4,4833017,HEIGHTS /HOLLISTER,,0,635324,176342,1,1
23957,4,4833016,HEIGHTS/ROSSLYN/VIA DETROIT,,0,635322,176339,1,1
23957,4,4833015,HEIGHTS /HOLLISTER,,0,635329,176342,1,1
23957,4,4833014,HEIGHTS/ROSSLYN/VIA DETROIT,,0,635317,176339,1,1
23957,4,4833013,HEIGHTS /HOLLISTER,,0,635328,176342,1,1
23957,4,4833012,HEIGHTS/ROSSLYN/VIA DETROIT,,0,635327,176339,1,1
23957,4,4833011,DOWNTOWN,,0,635321,176345,1,1
23957,4,4833010,HEIGHTS /HOLLISTER/VIA DETROIT,,0,635326,176341,1,1
23957,4,4833009,DOWNTOWN,,0,635325,176345,1,1
23957,4,4833008,HEIGHTS/ROSSLYN/VIA DETROIT,,0,635324,176339,1,1
23957,4,4833007,DOWNTOWN,,0,635323,176345,1,1
23957,4,4833006,HEIGHTS /HOLLISTER/VIA DETROIT,,0,635322,176341,1,1
23957,4,4833005,DOWNTOWN,,0,635317,176345,1,1
23957,4,4833004,HEIGHTS/ROSSLYN/VIA DETROIT,,0,635321,176339,1,1
23957,4,4833037,DOWNTOWN,,0,635329,176345,1,1
23957,4,4833036,HEIGHTS /HOLLISTER/VIA DETROIT,,0,635325,176341,1,1
23957,4,4833035,DOWNTOWN,,0,635318,176345,1,1
23957,4,4833034,HEIGHTS/ROSSLYN/VIA DETROIT,,0,635323,176339,1,1
23957,4,4833033,DOWNTOWN,,0,635328,176345,1,1
23957,4,4833032,HEIGHTS /HOLLISTER/VIA DETROIT,,0,635317,176341,1,1
23957,4,4833031,DOWNTOWN,,0,635327,176345,1,1
23957,4,4833053,HEIGHTS/ROSSLYN/VIA DETROIT,,0,635329,176339,1,1
23957,4,4833030,DOWNTOWN,,0,635326,176345,1,1
23957,4,4833029,HEIGHTS /HOLLISTER/VIA DETROIT,,0,635318,176341,1,1
23957,4,4833028,DOWNTOWN,,0,635324,176345,1,1
23957,4,4833027,HEIGHTS/ROSSLYN/VIA DETROIT,,0,635328,176339,1,1
23957,4,4833026,DOWNTOWN,,0,635322,176345,1,1
23957,4,4833025,HEIGHTS /HOLLISTER/VIA DETROIT,,0,635327,176341,1,1
23957,4,4833024,DOWNTOWN,,0,635321,176345,1,1
23957,4,4833023,HEIGHTS/ROSSLYN/VIA DETROIT,,0,635326,176339,1,1
23957,4,4833022,DOWNTOWN,,0,635325,176345,1,1
23957,4,4833021,HEIGHTS /HOLLISTER,,0,635320,176342,1,1
23957,4,4833020,DOWNTOWN/VIA DETROIT,,0,635323,176347,1,1
23957,4,4833019,HEIGHTS/ROSSLYN,,0,635319,176344,1,1
23957,4,4833052,DOWNTOWN/VIA DETROIT,,0,635317,176347,1,1
23957,4,4833051,HEIGHTS /HOLLISTER,,0,635321,176342,1,1
23957,4,4833050,DOWNTOWN/VIA DETROIT,,0,635329,176347,1,1
23957,4,4833049,HEIGHTS/ROSSLYN,,0,635325,176344,1,1
23957,4,4833048,DOWNTOWN/VIA DETROIT,,0,635318,176347,1,1
23957,4,4833047,HEIGHTS /HOLLISTER,,0,635323,176342,1,1
23957,4,4833046,DOWNTOWN/VIA DETROIT,,0,635328,176347,1,1
23957,4,4833045,HEIGHTS/ROSSLYN,,0,635317,176344,1,1
23957,4,4833044,DOWNTOWN/VIA DETROIT,,0,635327,176347,1,1
23957,4,4833043,HEIGHTS /HOLLISTER,,0,635329,176342,1,1
23957,4,4833042,DOWNTOWN/VIA DETROIT,,0,635326,176347,1,1
23957,4,4833041,HEIGHTS/ROSSLYN,,0,635318,176344,1,1
23957,4,4833040,DOWNTOWN,,0,635320,176345,1,1
23957,4,4833039,HEIGHTS /HOLLISTER,,0,635319,176342,1,1
23957,4,4833038,HEIGHTS/ROSSLYN/VIA DETROIT,,0,635321,176339,1,1
23957,4,4833054,HEIGHTS /HOLLISTER,,0,635320,176342,1,1
23957,4,4832999,HEIGHTS/ROSSLYN/VIA DETROIT,,0,635317,176339,1,1
23957,4,4833000,HEIGHTS/GARDEN OAKS,,0,635318,176350,1,1
23957,4,4833001,HEIGHTS /GARDEN OAKS/VIA DETROIT,,0,635319,176346,1,1
23957,4,4833002,HEIGHTS/GARDEN OAKS,,0,635320,176350,1,1
23957,4,4833003,DOWNTOWN/VIA DETROIT,,0,635318,176347,1,1
23957,4,4833056,DOWNTOWN/VIA DETROIT,,0,635319,176347,1,1
23957,4,4833069,HARRISBURG/HOBBY AIRPORT,,1,635322,176360,1,1
23957,4,4833112,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635329,176354,1,1
23957,4,4833070,HARRISBURG/HOBBY AIRPORT,,1,635317,176357,1,1
23957,4,4833068,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635328,176354,1,1
23957,4,4833067,HARRISBURG/HOBBY AIRPORT,,1,635327,176357,1,1
23957,4,4833066,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635326,176354,1,1
23957,4,4833065,HARRISBURG/HOBBY AIRPORT,,1,635324,176357,1,1
23957,4,4833064,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635322,176354,1,1
23957,4,4833111,HARRISBURG/HOBBY AIRPORT,,1,635321,176360,1,1
23957,4,4833110,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635329,176356,1,1
23957,4,4833109,HARRISBURG/HOBBY AIRPORT,,1,635325,176360,1,1
23957,4,4833108,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635318,176354,1,1
23957,4,4833107,HARRISBURG/HOBBY AIRPORT,,1,635323,176360,1,1
23957,4,4833106,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635328,176356,1,1
23957,4,4833113,HARRISBURG/HOBBY AIRPORT,,1,635317,176360,1,1
23957,4,4833063,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635327,176354,1,1
23957,4,4833081,HARRISBURG/HOBBY AIRPORT,,1,635329,176360,1,1
23957,4,4833082,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635326,176356,1,1
23957,4,4833114,HARRISBURG/HOBBY AIRPORT,,1,635318,176360,1,1
23957,4,4833057,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635324,176354,1,1
23957,4,4833058,HARRISBURG/HOBBY AIRPORT,,1,635328,176360,1,1
23957,4,4833083,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635322,176356,1,1
23957,4,4833059,HARRISBURG/HOBBY AIRPORT,,1,635327,176360,1,1
23957,4,4833060,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635321,176354,1,1
23957,4,4833084,HARRISBURG/HOBBY AIRPORT,,1,635326,176360,1,1
23957,4,4833061,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635325,176356,1,1
23957,4,4833085,HARRISBURG/HOBBY AIRPORT,,1,635320,176360,1,1
23957,4,4833062,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635323,176354,1,1
23957,4,4833086,HARRISBURG/HOBBY AIRPORT,,1,635322,176360,1,1
23957,4,4833087,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635317,176356,1,1
23957,4,4833105,HARRISBURG/HOBBY AIRPORT,,1,635321,176360,1,1
23957,4,4833104,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635329,176354,1,1
23957,4,4833103,HARRISBURG/HOBBY AIRPORT,,1,635325,176360,1,1
23957,4,4833102,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635318,176356,1,1
23957,4,4833101,HARRISBURG/HOBBY AIRPORT,,1,635323,176360,1,1
23957,4,4833100,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635328,176354,1,1
23957,4,4833099,HARRISBURG/HOBBY AIRPORT,,1,635317,176360,1,1
23957,4,4833098,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635327,176356,1,1
23957,4,4833097,HARRISBURG/HOBBY AIRPORT,,1,635329,176360,1,1
23957,4,4833096,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635326,176354,1,1
23957,4,4833095,HARRISBURG/HOBBY AIRPORT,,1,635318,176360,1,1
23957,4,4833094,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635320,176356,1,1
23957,4,4833093,HARRISBURG/HOBBY AIRPORT,,1,635328,176360,1,1
23957,4,4833092,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635319,176354,1,1
23957,4,4833091,HARRISBURG/HOBBY AIRPORT,,1,635327,176360,1,1
23957,4,4833090,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635321,176356,1,1
23957,4,4833089,HARRISBURG/HOBBY AIRPORT,,1,635326,176360,1,1
23957,4,4833088,HARRISBURG/HOBBY AIRPORT,,1,635325,176359,1,1
23957,4,4833080,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635320,176363,1,1
23957,4,4833079,HARRISBURG/HOBBY AIRPORT,,1,635323,176357,1,1
23957,4,4833078,HARRISBURG/HOBBY AIRPORT,,1,635317,176359,1,1
23957,4,4833077,HARRISBURG/HOBBY AIRPORT,,1,635329,176357,1,1
23957,4,4833076,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635318,176354,1,1
23957,4,4833075,HARRISBURG/HOBBY AIRPORT,,1,635319,176357,1,1
23957,4,4833074,DOWNTOWN,,1,635321,176364,1,1
23957,4,4833073,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635320,176356,1,1
23957,4,4833072,HARRISBURG/HOBBY AIRPORT,,1,635318,176362,1,1
23957,4,4833071,HARRISBURG/HOBBY AIRPORT/VIA DETROIT,,1,635319,176361,1,1
23958,4,4833469,HIRSCH/MESA TC,,0,635381,176370,1,1
23958,4,4833468,HIRSCH/MESA TC,,0,635382,176368,1,1
23958,4,4833470,HIRSCH/MESA TC,,0,635383,176368,1,1
23958,4,4833471,HIRSCH/MESA TC,,0,635384,176368,1,1
23958,4,4833472,HIRSCH/MESA TC,,0,635385,176368,1,1
23958,4,4833473,HIRSCH/MESA TC,,0,635386,176368,1,1
23958,4,4833474,HIRSCH/MESA TC,,0,635387,176368,1,1
23958,4,4833475,HIRSCH/MESA TC,,0,635376,176368,1,1
23958,4,4833476,HIRSCH/MESA TC,,0,635377,176368,1,1
23958,4,4833425,HIRSCH/MESA TC,,0,635378,176368,1,1
23958,4,4833426,HIRSCH/MESA TC,,0,635379,176368,1,1
23958,4,4833427,HIRSCH/MESA TC,,0,635380,176368,1,1
23958,4,4833428,HIRSCH/MESA TC,,0,635381,176368,1,1
23958,4,4833429,HIRSCH/MESA TC,,0,635382,176368,1,1
23958,4,4833430,HIRSCH/MESA TC,,0,635383,176368,1,1
23958,4,4833431,HIRSCH/MESA TC,,0,635384,176368,1,1
23958,4,4833432,HIRSCH/MESA TC,,0,635385,176368,1,1
23958,4,4833433,HIRSCH/MESA TC,,0,635386,176368,1,1
23958,4,4833434,HIRSCH/MESA TC,,0,635387,176368,1,1
23958,4,4833435,HIRSCH/MESA TC,,0,635376,176368,1,1
23958,4,4833436,HIRSCH/MESA TC,,0,635377,176368,1,1
23958,4,4833437,HIRSCH/MESA TC,,0,635378,176368,1,1
23958,4,4833438,HIRSCH/MESA TC,,0,635379,176368,1,1
23958,4,4833439,HIRSCH/MESA TC,,0,635380,176368,1,1
23958,4,4833440,HIRSCH/MESA TC,,0,635381,176368,1,1
23958,4,4833441,HIRSCH/MESA TC,,0,635382,176368,1,1
23958,4,4833442,HIRSCH/MESA TC,,0,635383,176368,1,1
23958,4,4833443,HIRSCH/MESA TC,,0,635384,176368,1,1
23958,4,4833444,HIRSCH/MESA TC,,0,635385,176368,1,1
23958,4,4833445,HIRSCH/MESA TC,,0,635386,176368,1,1
23958,4,4833446,HIRSCH/MESA TC,,0,635387,176368,1,1
23958,4,4833447,HIRSCH/MESA TC,,0,635376,176368,1,1
23958,4,4833448,HIRSCH/MESA TC,,0,635377,176368,1,1
23958,4,4833449,HIRSCH/MESA TC,,0,635378,176368,1,1
23958,4,4833450,HIRSCH/MESA TC,,0,635379,176368,1,1
23958,4,4833451,HIRSCH/MESA TC,,0,635380,176368,1,1
23958,4,4833452,HIRSCH/MESA TC,,0,635381,176368,1,1
23958,4,4833453,HIRSCH/MESA TC,,0,635382,176368,1,1
23958,4,4833454,HIRSCH/MESA TC,,0,635383,176368,1,1
23958,4,4833455,HIRSCH/MESA TC,,0,635384,176368,1,1
23958,4,4833456,HIRSCH/MESA TC,,0,635385,176368,1,1
23958,4,4833467,HIRSCH/MESA TC,,0,635386,176368,1,1
23958,4,4833423,HIRSCH/MESA TC,,0,635376,176368,1,1
23958,4,4833424,HIRSCH/MESA TC,,0,635377,176368,1,1
23958,4,4833457,HIRSCH/MESA TC,,0,635379,176368,1,1
23958,4,4833458,HIRSCH/MESA TC,,0,635380,176368,1,1
23958,4,4833459,HIRSCH/MESA TC,,0,635381,176368,1,1
23958,4,4833460,HIRSCH/MESA TC,,0,635383,176368,1,1
23958,4,4833461,HIRSCH/MESA TC,,0,635384,176368,1,1
23958,4,4833462,HIRSCH/MESA TC,,0,635385,176368,1,1
23958,4,4833463,HIRSCH/MESA TC,,0,635386,176368,1,1
23958,4,4833464,HIRSCH/MESA TC,,0,635376,176368,1,1
23958,4,4833465,HIRSCH/MESA TC,,0,635377,176368,1,1
23958,4,4833466,HIRSCH/MESA TC,,0,635379,176368,1,1
23958,4,4833509,SCOTT/SUNNYSIDE,,1,635386,176376,1,1
23958,4,4833510,SCOTT/SUNNYSIDE,,1,635387,176376,1,1
23958,4,4833511,SCOTT/SUNNYSIDE,,1,635377,176376,1,1
23958,4,4833512,SCOTT/SUNNYSIDE,,1,635378,176375,1,1
23958,4,4833513,SCOTT/SUNNYSIDE,,1,635379,176375,1,1
23958,4,4833514,SCOTT/SUNNYSIDE,,1,635380,176375,1,1
23958,4,4833515,SCOTT/SUNNYSIDE,,1,635381,176375,1,1
23958,4,4833516,SCOTT/SUNNYSIDE,,1,635382,176375,1,1
23958,4,4833517,SCOTT/SUNNYSIDE,,1,635383,176375,1,1
23958,4,4833518,SCOTT/SUNNYSIDE,,1,635384,176375,1,1
23958,4,4833519,SCOTT/SUNNYSIDE,,1,635385,176375,1,1
23958,4,4833520,SCOTT/SUNNYSIDE,,1,635386,176375,1,1
23958,4,4833521,SCOTT/SUNNYSIDE,,1,635387,176375,1,1
23958,4,4833522,SCOTT/SUNNYSIDE,,1,635376,176375,1,1
23958,4,4833523,SCOTT/SUNNYSIDE,,1,635377,176375,1,1
23958,4,4833524,SCOTT/SUNNYSIDE,,1,635378,176375,1,1
23958,4,4833525,SCOTT/SUNNYSIDE,,1,635379,176375,1,1
23958,4,4833526,SCOTT/SUNNYSIDE,,1,635380,176375,1,1
23958,4,4833527,SCOTT/SUNNYSIDE,,1,635381,176375,1,1
23958,4,4833528,SCOTT/SUNNYSIDE,,1,635382,176375,1,1
23958,4,4833529,SCOTT/SUNNYSIDE,,1,635383,176375,1,1
23958,4,4833530,SCOTT/SUNNYSIDE,,1,635384,176375,1,1
23958,4,4833477,SCOTT/SUNNYSIDE,,1,635385,176375,1,1
23958,4,4833478,SCOTT/SUNNYSIDE,,1,635386,176375,1,1
23958,4,4833479,SCOTT/SUNNYSIDE,,1,635387,176375,1,1
23958,4,4833480,SCOTT/SUNNYSIDE,,1,635376,176375,1,1
23958,4,4833481,SCOTT/SUNNYSIDE,,1,635377,176375,1,1
23958,4,4833482,SCOTT/SUNNYSIDE,,1,635378,176375,1,1
23958,4,4833483,SCOTT/SUNNYSIDE,,1,635379,176375,1,1
23958,4,4833484,SCOTT/SUNNYSIDE,,1,635380,176375,1,1
23958,4,4833485,SCOTT/SUNNYSIDE,,1,635381,176375,1,1
23958,4,4833486,SCOTT/SUNNYSIDE,,1,635382,176375,1,1
23958,4,4833487,SCOTT/SUNNYSIDE,,1,635383,176375,1,1
23958,4,4833488,SCOTT/SUNNYSIDE,,1,635384,176375,1,1
23958,4,4833489,SCOTT/SUNNYSIDE,,1,635385,176375,1,1
23958,4,4833490,SCOTT/SUNNYSIDE,,1,635386,176375,1,1
23958,4,4833491,SCOTT/SUNNYSIDE,,1,635387,176375,1,1
23958,4,4833492,SCOTT/SUNNYSIDE,,1,635376,176375,1,1
23958,4,4833493,SCOTT/SUNNYSIDE,,1,635377,176375,1,1
23958,4,4833494,SCOTT/SUNNYSIDE,,1,635378,176375,1,1
23958,4,4833495,SCOTT/SUNNYSIDE,,1,635379,176375,1,1
23958,4,4833496,SCOTT/SUNNYSIDE,,1,635380,176375,1,1
23958,4,4833497,SCOTT/SUNNYSIDE,,1,635381,176375,1,1
23958,4,4833498,SCOTT/SUNNYSIDE,,1,635383,176375,1,1
23958,4,4833499,SCOTT/SUNNYSIDE,,1,635384,176375,1,1
23958,4,4833500,SCOTT/SUNNYSIDE,,1,635385,176375,1,1
23958,4,4833501,SCOTT/SUNNYSIDE,,1,635386,176375,1,1
23958,4,4833502,SCOTT/SUNNYSIDE,,1,635376,176375,1,1
23958,4,4833503,SCOTT/SUNNYSIDE,,1,635377,176375,1,1
23958,4,4833504,SCOTT/SUNNYSIDE,,1,635379,176375,1,1
23958,4,4833505,SCOTT/SUNNYSIDE,,1,635380,176375,1,1
23958,4,4833506,SCOTT/SUNNYSIDE,,1,635381,176375,1,1
23958,4,4833507,SCOTT/SUNNYSIDE,,1,635384,176375,1,1
23958,4,4833508,SCOTT/SUNNYSIDE,,1,635385,176375,1,1
23959,4,4833845,WESTHEIMER /BRIAR FOREST,,0,635444,176381,1,1
23959,4,4833823,WESTHEIMER /BRIAR FOREST,,0,635440,176381,1,1
23959,4,4833824,WESTHEIMER /BRIAR FOREST,,0,635441,176381,1,1
23959,4,4833825,WESTHEIMER /BRIAR FOREST,,0,635442,176381,1,1
23959,4,4833826,WESTHEIMER /BRIAR FOREST,,0,635443,176381,1,1
23959,4,4833827,WESTHEIMER /BRIAR FOREST,,0,635444,176381,1,1
23959,4,4833828,WESTHEIMER /BRIAR FOREST,,0,635440,176381,1,1
23959,4,4833829,WESTHEIMER /BRIAR FOREST,,0,635441,176381,1,1
23959,4,4833830,WESTHEIMER /BRIAR FOREST,,0,635442,176381,1,1
23959,4,4833831,WESTHEIMER /BRIAR FOREST,,0,635443,176381,1,1
23959,4,4833832,WESTHEIMER /BRIAR FOREST,,0,635444,176381,1,1
23959,4,4833833,WESTHEIMER /BRIAR FOREST,,0,635440,176381,1,1
23959,4,4833834,WESTHEIMER /BRIAR FOREST,,0,635441,176381,1,1
23959,4,4833835,WESTHEIMER /BRIAR FOREST,,0,635442,176381,1,1
23959,4,4833836,WESTHEIMER /BRIAR FOREST,,0,635443,176381,1,1
23959,4,4833837,WESTHEIMER /BRIAR FOREST,,0,635444,176381,1,1
23959,4,4833838,WESTHEIMER /BRIAR FOREST,,0,635440,176381,1,1
23959,4,4833839,WESTHEIMER /BRIAR FOREST,,0,635441,176381,1,1
23959,4,4833840,WESTHEIMER /BRIAR FOREST,,0,635442,176381,1,1
23959,4,4833841,WESTHEIMER /BRIAR FOREST,,0,635443,176381,1,1
23959,4,4833842,WESTHEIMER /BRIAR FOREST,,0,635444,176381,1,1
23959,4,4833843,WESTHEIMER /BRIAR FOREST,,0,635440,176381,1,1
23959,4,4833844,WESTHEIMER /BRIAR FOREST,,0,635441,176381,1,1
23959,4,4833846,WESTHEIMER /BRIAR FOREST,,0,635442,176381,1,1
23959,4,4833847,DOWNTOWN/GALLERIA,,1,635442,176385,1,1
23959,4,4833848,DOWNTOWN/GALLERIA,,1,635443,176385,1,1
23959,4,4833849,DOWNTOWN/GALLERIA,,1,635444,176385,1,1
23959,4,4833850,DOWNTOWN/GALLERIA,,1,635440,176385,1,1
23959,4,4833851,DOWNTOWN/GALLERIA,,1,635441,176385,1,1
23959,4,4833852,DOWNTOWN/GALLERIA,,1,635442,176385,1,1
23959,4,4833853,DOWNTOWN/GALLERIA,,1,635443,176385,1,1
23959,4,4833854,DOWNTOWN/GALLERIA,,1,635444,176385,1,1
23959,4,4833855,DOWNTOWN/GALLERIA,,1,635440,176385,1,1
23959,4,4833856,DOWNTOWN/GALLERIA,,1,635441,176385,1,1
23959,4,4833857,DOWNTOWN/GALLERIA,,1,635442,176385,1,1
23959,4,4833858,DOWNTOWN/GALLERIA,,1,635443,176385,1,1
23959,4,4833859,DOWNTOWN/GALLERIA,,1,635444,176385,1,1
23959,4,4833860,DOWNTOWN/GALLERIA,,1,635440,176385,1,1
23959,4,4833861,DOWNTOWN/GALLERIA,,1,635441,176385,1,1
23959,4,4833862,DOWNTOWN/GALLERIA,,1,635442,176385,1,1
